1733,602
68,4
215,661
418,713
12,977
12,469
903,607
788,115
978,583
1296,687
748,25
30,538
96,593
42,757
12,355
770,218
1227,832
1122,384
1279,210
1461,437
266,219
30,98
32,537
250,71
30,774
21,475
172,546
13,838
1141,424
1383,945
1694,363
16,953
28,704
24,532
429,839
428,407
923,798
12,500
11039,475
11088,445
11163,904
44,255
68,636
12,164
276,198
277,338
153,85
295,235
724,813
9,281
9899,671
71,383
49,320
29,997
84,875
1499,731
42,297
24,505
1366,357
137,706
45,215
23,765
16,532
564,544
211,776
24,32
60,646
75,975
811,36
94,161
11,288
23,169
63,609
118,783
504,63
676,253
658,585
134,354
215,618
362,432
597,649
35,236
102,501
10,79
478,659
577,616
9,535
1123,902
1474,457
240,933
24,223
11,534
103,395
80,374
315,948
576,634
183,549
1071,771
1145,968
1546,230
1572,212
8,430
43,78
22,941
16,24
103,243
770,483
733,263
941,478
84,232
624,75
35,300
68,308
16,681
214,480
892,504
237,52
355,20
246,183
17,696
436,847
28,512
18,910
6087,130
6075,962
6073,406
6132,795
6445,274
6644,460
7851,947
8009,381
24,61
11677,301
11919,955
12518,259
11716,317
13119,442
13042,772
13126,666
12383,806
7279,778
11962,640
22,177
7944,217
7965,200
7920,461
7978,399
8627,878
9025,994
9093,204
9450,622
2159,690
9268,391
12,687
23,222
12,173
8777,277
8916,77
17,578
8624,571
8694,648
8948,802
21,0
19,92
18,753
26122,264
25821,732
9734,479
9639,303
10057,811
10054,500
10584,273
2237,341
25343,933
22,202
27,19
66,182
2157,924
2451,586
2484,386
2605,251
2651,481
3167,766
46,682
83,907
30,584
3113,736
3179,687
3762,425
4063,743
4029,817
3296,133
67,19
13919,691
15,331
1309,857
1506,703
1373,825
1697,551
1724,572
1914,586
41,688
488,254
399,150
11,304
11,400
82,192
12,655
365,843
95,327
402,447
24,105
49,213
67,598
13,129
1800,647
1838,865
2107,798
2298,867
2720,785
2783,903
71,957
14,14
29,374
13,606
104,327
206,682
5519,592
5395,416
5768,242
6431,730
90,278
15,165
15,38
13,822
22,48
165,23
341,579
418,692
54,889
1584,920
12,552
21,805
107,75
350,68
443,37
1025,557
1707,510
72,211
459,872
81,911
14,484
34,815
58,678
451,722
26,269
521,151
7,57
690,271
595,57
1101,638
27,382
104,299
215,23
8,0
181,499
10,43
253,1
1164,967
1513,441
1851,941
23,383
35,31
20,269
50,497
138,679
12,642
991,315
3308,721
2625,567
3968,597
1907,560
1714,640
1629,561
1600,378
1206,794
61,185
62,669
67,299
54,93
1578,21
30,555
13,443
15,597
35,124
75,865
489,358
95,212
11,428
55,8
11,561
61,544
10,410
8,698
11,865
7,719
1067,422
11,901
20,256
14157,889
13429,441
4476,436
14624,881
42,63
20,121
51,227
18334,873
18414,900
18653,799
18783,72
7235,548
18666,532
22,94
15551,617
5485,990
5890,827
6191,966
6351,504
6483,395
6856,482
14345,393
14406,885
3508,664
3580,866
3982,831
24,26
12499,855
12429,385
12633,616
1330,252
12671,244
2180,509
2193,533
12399,598
24,293
13,29
11399,544
2865,827
2585,406
3010,43
2423,668
2865,526
3822,672
3773,709
23,54
5334,924
5553,974
5490,312
5710,839
6263,807
5991,904
6715,950
36,276
139,181
17250,688
17334,527
3476,586
3527,799
3679,521
3817,799
4169,465
4238,529
266,289
1913,722
1801,558
2564,659
2037,512
1923,832
2157,599
2075,362
2157,351
11723,970
58,620
419,931
36,41
64,30
283,796
703,730
25,987
20,148
8231,423
8187,718
1766,497
1808,297
1885,101
2178,123
3252,35
3061,925
2064,151
27,183
43,173
102,65
87,404
112,414
4972,968
5113,104
5204,390
5428,413
5108,312
55,34
55,913
324,125
249,632
68,673
3598,457
3627,173
3567,874
3789,709
3793,427
9,616
29,738
116,83
13,523
157,997
4658,688
4897,900
5005,439
5639,778
5748,511
16,84
24,242
108,1
15,98
6800,918
6845,461
7374,755
7634,470
6789,734
7453,772
11,100
123,844
14,176
153,96
202,288
7036,427
379,723
381,261
7655,503
7730,250
8017,739
7146,904
8801,793
2280,255
21,0
9,88
2130,355
2200,905
2306,971
3053,953
26,503
16,27
11749,967
12642,824
13008,925
23,247
14,133
13455,214
21545,818
13403,464
13457,781
13425,515
4681,703
5038,962
5548,827
39,65
5921,756
5953,612
6225,184
6140,728
6358,104
6754,410
7362,116
7179,799
7414,487
17,114
23306,480
23286,931
23178,463
23316,295
23922,301
24007,522
24225,528
24706,807
23,512
46,66
29202,372
3332,245
3572,727
3505,548
35170,705
4325,21
4307,989
4267,3
25,273
144,114
117,267
15,30
7403,610
7394,502
7910,481
7938,321
8171,432
7833,856
66,240
49,416
9,7
21,79
10821,762
10589,307
10860,626
4872,564
4956,649
4881,395
5486,285
5415,225
5421,818
21,748
18,38
18,795
11,53
6902,136
7012,838
6890,853
7791,739
7758,327
7666,515
59,85
112,952
34,66
9,129
28,10
10,589
23,278
16,51
12,201
8468,96
938,490
925,136
935,487
936,735
1552,389
1776,272
1450,700
1894,243
2062,503
11,24
32,127
31,6
3766,544
3554,613
3789,960
3540,909
4503,635
4498,633
4504,627
12,318
12,270
22,326
9,106
7025,954
7012,789
7700,912
7072,774
7754,496
7644,662
22,877
13,119
7471,887
7830,130
7734,755
7791,201
7756,152
8178,373
8311,87
2403,415
8269,928
2677,620
66,423
2890,259
2956,442
3168,726
3784,782
4530,591
4633,224
5044,545
4900,895
3837,843
46,133
5659,833
5664,409
5725,458
5770,241
6140,946
6327,390
6688,988
6644,237
6972,618
36,145
19,83
41,432
264,538
21,39
7170,275
7555,335
7583,943
7767,661
7924,569
9211,858
24,407
12733,625
13208,477
13257,389
3830,134
4139,379
3975,714
4028,172
3732,805
20,738
14592,777
6312,789
6704,608
6774,350
6934,548
6986,288
7433,379
7504,882
7426,497
18,301
56,68
35,626
12771,847
13164,698
13268,503
13743,832
13767,305
14311,380
8338,873
8386,697
8526,333
13769,268
24,165
7465,991
7588,909
8014,645
8063,527
8446,649
27,446
19009,419
19062,600
19042,881
19392,610
12984,996
5325,352
5565,626
5621,40
5736,758
70,155
10,288
22,12
9383,824
9449,749
10426,620
10430,731
10263,486
10835,804
24163,700
24167,223
17070,263
6026,524
6623,533
6777,762
7009,978
21,220
18358,457
18413,651
18473,600
3822,398
3973,355
4534,878
4805,644
4861,140
4850,438
7487,714
7577,393
7854,437
7930,517
7908,180
8740,403
8934,237
9133,194
8918,474
24,48
4154,287
4546,836
4587,907
4857,817
5423,568
5567,532
5987,589
6027,453
19647,744
200,456
117,377
613,45
7798,745
9,351
7269,287
11,76
779,853
8959,693
8892,518
11162,964
10774,942
53,217
22332,651
5204,650
5228,754
5702,216
5684,833
5590,399
5969,835
6203,405
11,332
317,78
320,65
122,51
119,104
24,48
22,39
18755,913
9133,802
9696,438
9636,459
3110,490
3197,565
3496,739
24,133
16010,800
16052,766
6278,747
6223,224
6838,720
24,719
25,227
19123,959
19147,97
19456,416
19587,342
11303,34
10938,984
11359,722
4067,545
11631,731
36,379
15,7
14,314
15230,921
4796,773
5116,582
4858,788
5643,612
5628,543
6018,623
15,317
76,472
7286,987
7432,953
7449,412
7669,383
7883,938
8333,911
8475,179
8598,265
16,519
16,499
13,37
10073,119
10200,660
10165,80
10092,427
10087,849
10578,640
4672,145
11058,972
4658,244
33,447
4379,408
4486,341
16766,581
4529,67
4762,188
5449,274
5693,819
5739,842
5383,909
25,257
48,663
182,629
39,38
7711,500
8108,533
8319,730
8578,995
8871,411
8905,132
8907,385
9238,293
66,124
60,797
4610,346
4791,813
4743,299
5698,864
5572,433
6155,713
5971,294
5997,250
6933,271
6889,301
7798,346
8166,574
7301,798
6960,933
7788,649
7356,673
7846,552
20523,475
5291,688
5175,561
5837,978
6057,321
6620,566
6926,843
83,48
19380,282
19726,344
19954,493
5781,130
6077,751
6469,918
6556,359
6569,733
6389,142
17,562
9908,888
9900,733
10238,899
10416,990
10202,216
10363,284
10612,683
10671,696
50,66
25998,924
20165,256
9460,540
9561,826
10001,207
9988,554
27,83
23657,855
23687,931
23218,661
16971,511
8791,567
43,133
27,126
22470,694
22576,648
12731,324
13252,332
13197,638
21577,903
22138,559
35,111
23604,905
17435,290
17667,936
4255,146
4308,338
4802,422
4754,487
4918,599
4946,297
74,554
25,260
7773,679
7995,943
8224,31
8192,716
2006,204
8274,917
7075,875
1916,906
6946,576
7025,348
26,568
4263,799
4365,415
4280,504
4847,230
5102,862
5065,503
4777,937
5907,442
6261,799
57,180
18,50
75,115
34,84
9197,606
9255,888
9179,747
9195,117
9148,287
9664,837
9778,540
2836,670
3075,566
26,435
4555,878
4580,914
4872,769
4897,920
5272,645
5533,729
5535,850
23,12
17347,696
17535,745
8105,553
8170,765
8148,75
8605,795
8703,422
24,108
18,134
13613,506
19876,839
4575,546
4837,519
4938,732
4821,237
4647,907
19928,950
51,322
96,109
20,89
13,12
10666,600
10550,417
10863,880
3876,372
11449,851
11011,227
10918,429
24,370
88,316
17080,987
17674,752
17829,990
20,296
16662,591
16726,920
16767,679
16677,366
8761,620
17356,484
8866,659
9288,453
27,110
10,273
21325,848
15292,605
5238,559
5311,608
5284,688
5187,82
6335,935
6628,680
44,704
43,81
7388,660
7430,447
7461,585
7501,508
8256,509
8191,516
8324,729
8418,896
2021,620
2045,112
38,212
20,59
4857,874
4853,480
5320,812
5695,676
5452,800
5430,152
5685,370
18,24
43,51
20,47
16644,755
8914,702
9156,477
9337,961
9873,408
9957,249
9951,462
3901,215
3978,367
3892,118
22,9
39,827
13,158
17,282
4767,713
4849,653
4814,667
5126,981
5702,952
6282,918
84,313
168,577
23,630
10,999
216,153
262,82
9283,597
9824,811
2228,551
2542,857
9325,395
9436,929
21,73
14121,420
14219,347
14257,210
15222,708
6323,661
6485,842
17446,270
17774,681
17867,226
9447,288
9443,524
9506,903
10235,280
9647,657
23,480
13,94
61,50
22105,763
5574,484
22095,590
5897,485
5951,442
6114,220
6226,520
61,39
26,218
19,354
221,434
44,615
9,152
348,230
270,288
11821,634
11770,593
4884,855
4940,606
4808,610
5885,552
5832,720
23,390
16501,481
16971,295
16979,418
4839,772
4892,470
5411,519
5355,520
5425,269
25,156
13,34
12,34
24,152
22,44
16876,544
8009,437
7926,434
7963,317
8052,216
1869,185
1965,521
8066,805
24,16
10,55
13204,416
4291,782
4325,499
4793,696
4861,394
5499,272
5535,718
5494,406
21,823
8204,866
8212,461
8402,684
8402,688
8336,208
8550,358
8402,243
9225,895
9338,957
21,20
4186,144
4105,416
4388,408
4230,306
4619,659
4731,557
6199,725
13330,233
4584,418
20,735
25,590
20,14
23,405
76,957
7715,645
7694,561
586,925
8063,759
25,345
18,73
19369,907
19474,976
19513,289
5394,833
13136,945
5388,939
13222,902
5166,178
19,774
16,924
9957,855
10185,81
10232,165
10205,769
10180,395
10818,814
10787,722
22,203
20,20
22002,655
14132,218
5395,467
14466,948
5707,777
5616,796
20,15
16,219
20,24
16024,587
7695,598
16342,859
7822,411
8481,895
18516,744
18624,447
18557,526
4063,686
12746,348
4425,339
4359,403
4057,927
21,126
17374,905
17448,635
7183,933
7364,432
7374,228
7403,7
7513,430
7964,513
7975,895
60,409
51,128
21,678
233,63
9109,546
9335,647
9462,824
9029,50
9511,657
9688,494
3541,216
3604,869
3553,144
25,49
3939,224
14044,219
3933,584
3788,293
3844,197
4402,991
4408,360
4624,240
4977,656
59,703
50,676
24,46
19,409
308,775
7159,690
7051,462
7643,237
7957,981
7991,849
26852,440
26807,991
21244,774
12887,878
27,637
14,106
37362,789
38153,902
38075,921
38908,845
39178,118
39110,746
42946,516
42814,79
37192,339
20075,635
38316,382
20874,938
20997,292
21587,554
21509,421
40,422
96,340
44993,821
15222,607
15317,107
15932,774
16562,712
17012,362
17243,425
17341,692
8573,70
153,194
62,25
32928,272
15455,217
15529,935
16002,927
16382,442
16606,61
16668,704
16756,761
9538,698
22,367
16,61
31218,890
15292,226
15367,333
15844,346
16444,567
16493,534
22,118
26748,473
26802,301
3590,397
20614,658
3659,880
19979,666
73,149
15201,707
15251,364
15226,673
7052,267
7304,233
7163,402
8428,681
8409,706
8786,521
70,304
9,284
19,503
9490,857
11191,846
11388,744
11617,254
11657,939
11934,793
22566,900
16641,636
16550,718
16933,959
4732,43
4942,783
5261,784
23,73
16843,500
16895,696
17577,736
4877,473
5181,704
5042,763
22,404
18099,546
18115,788
18210,487
10849,776
10934,724
11004,187
11884,444
12007,283
4908,370
11196,148
95,541
15,115
18,310
4015,288
3869,237
4300,785
4508,251
4770,814
4965,434
3750,350
149,977
252,111
523,817
8312,474
8598,360
8683,646
8915,722
9033,190
72,861
129,65
70,881
8973,366
501,150
61,165
568,650
249,148
8599,404
22,412
14353,734
7090,833
7447,793
7385,517
18,298
129,497
63,898
25,898
73,405
466,314
115,645
15,383
6719,278
7186,872
6759,130
927,331
1115,333
1906,623
1998,768
2040,439
2073,691
27,167
2956,313
3078,887
3385,761
3363,169
3429,602
3927,625
4077,478
4365,639
4904,320
14862,232
4943,543
4967,383
5625,889
5852,342
5910,143
6079,229
6145,213
6317,350
3859,339
3842,991
3906,708
4143,463
5145,424
5164,590
5225,313
5418,953
5524,165
31,309
4128,937
15902,585
4124,589
5058,760
5803,584
6284,809
5826,325
5874,292
5355,744
21,70
47,139
244,981
603,429
7484,347
7578,883
7828,223
8009,789
8427,843
8449,208
7845,360
7831,389
23,321
3877,646
3699,702
3795,560
3760,580
3929,267
4213,458
4673,458
4756,105
4194,702
60,154
53,80
16,351
13,88
8705,997
8701,242
8785,744
7595,435
8962,728
9089,353
13,245
955,394
542,350
36,145
6152,650
6540,793
6548,244
6634,821
12733,846
7190,283
7511,274
18,105
13,4
7659,269
17145,955
17068,460
7819,352
8530,911
8481,542
7836,673
67,232
45,169
24,367
11,3
21167,975
4638,886
4594,55
15305,374
15107,704
4398,779
10,62
53,362
42,335
27,192
16,94
8143,629
8281,713
7435,392
8302,330
1836,591
1787,354
1953,443
1326,740
1449,757
7774,705
25,117
24,141
2811,746
2951,544
3242,422
3428,887
3378,319
3912,980
3983,252
4638,495
23,305
13,24
7213,904
7217,511
7453,344
7867,845
7777,387
7431,563
7476,611
7828,266
69,758
38,565
7842,211
7982,67
8077,936
8350,400
8669,870
9106,943
2729,956
8031,207
8029,238
4674,721
14738,122
4760,557
4786,332
5033,938
5210,60
5661,796
5800,606
5835,365
24,96
16,72
31,111
18402,652
5113,248
5005,722
5266,381
5332,214
6483,943
6208,989
109,339
17,132
11,154
8991,930
9181,610
9196,967
9647,511
9677,820
9001,783
21,160
18075,441
10810,730
10797,279
2364,532
10892,643
3230,798
3134,635
5874,425
8538,903
3172,963
3680,763
3201,662
3711,544
5985,146
6064,367
6472,196
6536,316
26,87
23,520
10,63
16752,670
16681,729
2859,900
3097,671
3302,569
4089,200
4061,835
74,473
16,108
11,160
597,725
215,552
3558,755
3782,831
4155,615
3675,476
4059,825
53,441
27,415
34,94
15,981
47,244
380,32
18,126
213,984
65,104
5790,779
48,894
68,494
178,282
255,873
197,5
204,145
182,195
13,432
23,535
7999,901
9432,828
1564,802
1900,535
2037,744
14,458
82,25
11,17
12468,903
12946,758
9789,330
2829,434
3286,472
3449,773
3828,952
3790,203
48,999
5615,173
5674,892
5640,109
5687,188
5636,257
6627,244
6537,927
6388,993
6386,484
34,2
9,128
38,987
7138,586
18,56
7150,808
9058,501
8751,849
9018,658
9734,676
3375,265
9812,803
6532,727
17298,646
7214,839
8252,679
8029,538
8277,232
8205,253
8677,896
8734,483
8685,293
20,382
2928,809
3274,485
3302,709
3575,153
3592,278
3580,929
3981,297
3990,435
4042,641
27,355
8,140
55,1
4208,460
4271,241
4189,529
4585,520
4603,550
4679,494
4649,53
23,602
166,678
240,448
208,20
52,390
26,60
592,385
11,4
242,367
10,936
489,482
857,0
8850,748
8815,863
1571,732
29,372
22,114
6,19
18,108
11787,777
12374,576
5197,366
5270,504
5161,974
5485,572
20,218
13,16
18,58
15033,948
5028,631
5301,745
5324,500
5380,619
5894,199
5949,256
292,983
861,282
10822,380
11377,541
10009,717
7595,366
10276,667
13,24
9045,573
9093,365
9142,774
54,171
11120,80
11092,944
11903,511
11998,540
12028,189
11972,389
4769,499
22,214
12,42
6761,442
6716,370
15511,170
15549,811
7513,504
7981,704
67,651
17340,465
17383,970
8034,195
7989,456
7993,712
8671,993
8820,519
8795,260
18308,304
12161,800
2495,435
2767,460
2910,352
3179,899
3072,302
3600,923
3719,906
22,295
27,148
36,284
12988,918
3927,530
2901,816
4183,959
4366,901
4436,568
9,139
22,157
194,317
208,808
15464,828
7176,875
7190,811
7792,380
7780,197
7821,200
7834,236
3932,94
4393,975
19522,97
4419,654
4850,482
4887,535
3956,886
29,222
16,309
17264,816
17307,574
17454,634
4203,996
4452,402
4542,647
4420,531
4853,621
73,255
13,41
7606,763
7734,495
7823,362
8728,974
7580,540
8731,338
2750,345
2945,440
8000,341
8011,723
22,269
51,219
4081,776
4228,434
4447,568
4619,818
5293,499
5364,276
5766,969
22,135
18,10
22,128
17819,380
8620,719
8639,510
8797,866
9427,649
9501,319
9466,277
2809,379
2932,536
3043,560
27,135
25,297
58,0
4288,574
4218,711
4317,237
4533,503
4601,476
5010,605
4700,571
15,294
15,74
11,198
8379,632
8527,458
8573,353
9042,683
9115,227
2265,306
9122,482
2513,495
8518,364
45,455
13151,536
4633,573
4987,803
4912,942
5365,538
5442,429
5614,569
5801,229
5844,842
20,130
16,211
8260,235
8404,905
8776,483
8912,331
9522,897
9549,767
9814,469
20,25
15977,595
22196,334
5265,445
5333,520
5398,373
5631,645
5193,526
16294,677
19,198
17924,587
9618,884
9671,924
10109,908
10378,976
10406,192
99,29
216,131
15,248
21969,986
22090,291
22442,727
16095,904
20,183
16,341
18569,695
26,274
30004,972
29695,436
21494,576
21542,426
21468,830
21856,561
33340,661
27091,561
27140,583
9585,482
9767,956
9594,872
9207,369
67,117
21012,836
21148,284
21197,995
5388,452
6372,770
6324,463
54,301
17156,598
17488,794
17546,658
11551,877
11635,628
11850,557
11920,71
11745,384
6126,261
12072,715
26,68
13,147
4374,199
4393,432
4535,942
4866,981
5028,262
5277,661
5695,464
24,100
16,22
7174,125
7185,245
7498,663
7570,315
7478,393
7691,777
1270,764
16379,547
2032,883
7171,98
24,84
3998,897
