1215,265
969,639
903,946
558,134
3310,475
3087,841
2061,282
5570,647
5765,749
4443,987
4612,823
252,22
331,30
434,299
288,163
2249,774
2232,379
2345,375
2468,72
3750,962
4134,901
1086,415
103,562
371,937
829,88
187,807
186,876
1330,111
1611,358
1713,346
63,9
1429,779
704,529
2128,532
95,942
451,442
2447,630
2938,691
3092,515
130,254
285,659
37,191
1209,503
80,668
326,524
1991,278
2994,580
4100,965
901,20
4080,626
137,624
57,829
40,415
159,542
1859,912
1086,727
2988,488
12722,966
745,794
4606,461
189,200
66,476
29,80
66,493
835,238
1055,600
1947,455
1924,863
2269,383
2354,622
83,868
55,640
156,295
315,326
487,91
528,45
66,44
2711,322
2520,190
2477,817
63,445
29,45
345,563
80,41
106,667
38,97
1122,701
1130,217
1209,382
1069,46
164,649
35,13
1027,886
1435,437
1543,990
2208,818
2417,46
2984,503
130,224
742,12
1218,573
1131,200
1712,717
11508,813
13100,947
3001,698
4804,858
724,388
683,982
916,320
283,318
1002,74
1691,431
2363,703
7806,413
2676,640
163,178
20,61
18,408
9865,848
1562,348
2274,760
1671,79
3597,945
2806,423
10923,979
73,492
43,563
345,730
591,191
567,145
640,846
676,47
1255,675
142,65
7622,820
8262,895
37,190
1111,636
1220,259
1101,18
1163,244
1314,500
1833,574
59,650
37,212
25,897
729,433
745,573
880,983
1220,209
1197,462
1731,776
1587,388
293,890
24,66
897,802
946,365
938,179
1353,264
1314,616
1547,267
1789,806
14,54
237,590
6505,873
450,975
587,418
663,568
871,50
1167,505
1618,649
2208,891
21,705
146,408
595,191
670,539
841,163
1810,855
788,287
955,563
802,693
192,324
111,385
41,572
34,166
22,477
20,675
845,369
1012,634
1471,780
2891,677
188,785
26,120
595,980
95,779
74,35
3014,573
3414,658
5070,791
91,280
13115,998
13826,981
142,896
56,336
307,163
416,112
950,268
900,696
7921,790
8140,812
7683,263
9028,267
412,509
916,709
762,601
623,596
27,151
14,10
1171,28
3213,445
7810,632
3299,426
29,742
13,374
37,109
14,4
84,323
804,397
750,38
612,898
12,612
411,211
225,20
191,784
244,136
12,995
650,542
590,585
863,631
1410,945
1472,204
1519,967
57,923
49,844
13,426
604,697
814,946
883,252
989,170
1586,917
1129,267
12,160
40,30
105,423
301,810
323,573
712,307
712,348
802,46
19,954
107,894
56,912
56,616
13,538
269,91
328,132
68,661
33,216
4623,653
4933,414
5021,656
36,719
83,315
198,8
2710,148
2648,512
3243,925
3277,275
3240,397
2780,152
2988,872
2063,61
18,88
53,227
27,42
152,148
14,105
71,256
2230,665
2438,616
2301,828
2670,981
10,569
59,2
26,158
106,732
1167,575
1065,385
1525,750
1424,635
40,556
1451,986
14,944
263,324
205,574
308,114
920,837
880,953
28,883
48,641
236,186
252,362
12,276
206,266
607,346
614,220
19,782
15,260
901,522
685,350
1156,473
797,597
150,161
18,941
10,174
376,727
487,59
515,801
565,142
700,757
1380,553
1449,671
367,497
207,105
537,346
24,625
797,723
871,722
934,322
454,329
172,828
169,85
44,410
34,384
67,573
749,504
518,819
425,117
1283,355
623,541
1830,914
72,813
22,569
13,377
13,89
589,346
636,875
592,476
22,578
731,491
13,592
160,845
521,58
639,30
588,652
710,176
1446,891
88,87
29,474
131,935
207,439
10,618
27,601
10,173
13,55
19,195
16,506
1263,686
630,497
675,811
15,115
19,128
15,10
56,229
1935,732
1999,621
2011,404
3651,322
4061,297
5646,800
63,770
70,736
328,455
96,917
14,114
109,71
175,250
1372,900
1379,556
1319,392
115,738
25,974
477,273
29,716
703,420
637,539
722,268
1198,299
1093,573
7442,362
67,945
49,795
82,39
617,374
452,259
543,695
242,719
82,930
1915,16
70,359
25,6
172,147
11,730
23,326
710,853
683,221
784,149
968,745
1186,39
1136,801
61,347
133,650
253,189
12,292
295,202
709,883
612,878
684,144
1447,622
1492,736
463,963
461,147
396,92
13,4
416,324
301,807
733,452
1785,686
2095,567
954,189
81,151
286,966
521,106
602,887
603,365
569,136
1068,254
1063,423
99,848
588,981
16,401
1343,424
27,583
82,301
14,638
18,675
25,905
790,444
4306,565
4461,970
152,120
24,134
11,573
2277,312
2380,499
2372,959
2819,311
3227,504
3192,599
3407,649
39,220
14,76
10,192
32,788
1830,920
1459,492
2315,959
11,711
2360,782
12,520
18,606
43,806
13,852
604,172
497,301
594,940
820,183
47,505
15,630
18,568
29,755
159,570
92,398
1115,164
1183,666
1282,245
1551,439
1672,225
1876,700
706,639
77,763
184,244
46,535
275,907
1638,301
